Name,MainAirline,RewardsID,Age,Gender,Race,HomeAirport
Dennis Weber,AS,AS92581,58,M,Native American/Alaska Native,LAX
Ella Moye,UA,UA81138,23,F,White,ATL
Janice Napier,DL,DL66404,36,F,Hispanic/Latino,LGA
Jeff Darby,DL,DL53929,68,M,Black/African American,SLC
Lawrence Kendrick,DL,DL92876,55,M,Hispanic/Latino,BWI
Alan Mcgray,AS,AS45049,26,M,Asian,DEN
Janette Miller,AS,AS72065,60,F,Black/African American,DEN
Tony Bennett,DL,DL23786,48,M,Native American/Alaska Native,LAS
Ronald Turner,AS,AS97843,74,M,Native American/Alaska Native,LAX
Christopher Johnson,DL,DL99719,67,M,Native Hawaiian/Pacific Islander,BOS
Albert Hill,UA,UA28906,48,M,Native American/Alaska Native,ATL
Donald Said,UA,UA69514,51,M,White,LGA
Shanita Divers,DL,DL10259,33,F,Black/African American,MDW
Tiffany Jenkins,DL,DL60731,43,F,White,DFW
Renee Walker,DL,DL89123,30,F,Native Hawaiian/Pacific Islander,JFK
Aaron Graciano,AA,AA59285,23,M,Black/African American,MDW
Vincent Lopez,AA,AA20229,23,M,White,FLL
Joseph Walker,DL,DL90239,35,M,White,BWI
Piper Ledingham,SW,SW26369,32,F,Asian,JFK
Phillip Mcknight,AS,AS21061,78,M,Black/African American,BOS
Barbara Washer,HA,HA11566,36,F,Black/African American,SEA
Louis Housel,UA,UA21980,63,M,Hispanic/Latino,LAS
Pamela Dever,UA,UA45623,63,F,Asian,MIA
Cindy Sanchez,AA,AA50059,39,F,Hispanic/Latino,JFK
Judy Parks,SW,SW17152,79,F,Hispanic/Latino,PHX
Yolanda Pettner,AS,AS80757,63,F,White,LGA
Silvia Brinda,AS,AS87109,30,F,Hispanic/Latino,EWR
Kathleen Reed,AA,AA83088,33,F,Asian,BOS
Daina Dejesus,DL,DL20009,54,F,Black/African American,DEN
Christina Yazzie,UA,UA28278,71,F,Asian,PHL
Stephanie Morales,AA,AA84207,33,F,White,DEN
Marjorie Hamblin,AA,AA38096,49,F,Native Hawaiian/Pacific Islander,LAS
Annie Rucker,AS,AS30812,32,F,White,SEA
April Shaffer,AA,AA17511,53,F,Black/African American,BWI
Pam Pearson,DL,DL71363,44,F,Hispanic/Latino,LAX
Scott Cochrane,SW,SW35021,34,M,Hispanic/Latino,BOS
Elizabeth Hallman,AA,AA72626,35,F,Asian,BWI
Renee Rawls,AS,AS64802,72,F,Black/African American,BNA
Megan Jones,AA,AA39117,31,F,White,SEA
Kristi Smith,AA,AA54904,48,F,Native Hawaiian/Pacific Islander,PHL
Ryan Murrell,AS,AS63025,22,M,Asian,DTW
Barbara Hunt,HA,HA23270,51,F,White,SLC
Milton Hart,AA,AA25451,26,M,Asian,TPA
Jeremy Nash,UA,UA89615,40,M,White,PHX
Elisha Lovelace,AA,AA52812,83,F,Black/African American,IAH
Mark Taylor,SW,SW10913,83,M,Asian,IAD
Jimmy Dabbs,HA,HA53743,35,M,Native American/Alaska Native,PHL
Lola Sagredo,DL,DL94674,79,F,Black/African American,PHX
Martha Rameriz,AS,AS43787,76,F,Native American/Alaska Native,IAH
Elbert Rios,AS,AS56678,48,M,Native American/Alaska Native,BNA
Jessie Gray,HA,HA78016,72,M,Hispanic/Latino,ATL
Dalia Lake,AS,AS98155,29,F,Native Hawaiian/Pacific Islander,DEN
Byron Ashcraft,AS,AS64840,84,M,Asian,IAH
Jose Rice,SW,SW45649,73,M,Black/African American,LAX
Matthew Mosher,DL,DL61964,36,M,Hispanic/Latino,LGA
Catherine Heavener,DL,DL57385,74,F,Native Hawaiian/Pacific Islander,ATL
Marguerite Stoltzfus,SW,SW27141,76,F,Native Hawaiian/Pacific Islander,SLC
Kathleen Levi,AS,AS51486,49,F,Native American/Alaska Native,DEN
Loretta Dolney,UA,UA35275,58,F,Native Hawaiian/Pacific Islander,IAD
Thomas Nethercutt,HA,HA86678,27,M,White,TPA
Patrick Prohaska,UA,UA70237,58,M,Native Hawaiian/Pacific Islander,SEA
Sabrina Bentley,HA,HA62811,23,F,Native American/Alaska Native,MSP
Mary Lukow,SW,SW93769,45,F,Asian,JFK
Debbie Fasano,DL,DL35085,47,F,Hispanic/Latino,SLC
Theresa Davia,SW,SW52373,30,F,Asian,SFO
Dawn Bogue,AA,AA97212,77,F,Black/African American,DEN
Candace Marshall,HA,HA74744,27,F,Asian,SLC
Nicol Ames,DL,DL20587,84,F,Native American/Alaska Native,EWR
Joann Kimbrough,DL,DL85930,45,F,Native American/Alaska Native,LAS
Chris Porras,AS,AS21906,33,F,Asian,ORD
Margarita Contreras,HA,HA25729,52,F,Hispanic/Latino,TPA
Joyce Holstine,AA,AA97632,58,F,Hispanic/Latino,DFW
Sally Buell,AA,AA93902,50,F,Black/African American,LAS
Parker White,AA,AA27313,36,M,Native American/Alaska Native,SEA
Daniel Chauncey,DL,DL45843,52,M,Asian,PHL
Elaine Powell,DL,DL72023,80,F,Asian,SFO
Lawrence Hemenway,SW,SW61878,79,M,Black/African American,SAN
Elizebeth Nolte,HA,HA70490,35,F,Black/African American,SFO
Irvin Knerr,SW,SW64423,24,M,White,IAD
Sally Allen,HA,HA36641,71,F,Native Hawaiian/Pacific Islander,SEA
Deborah Guerrero,DL,DL88819,70,F,Hispanic/Latino,DTW
Doris Hoffman,DL,DL94734,30,F,Native Hawaiian/Pacific Islander,PHL
Hannah Trentman,UA,UA98309,22,F,Black/African American,PHX
Brenda Oneill,DL,DL64490,55,F,Black/African American,PHL
Laura Leonard,AA,AA97647,29,F,Hispanic/Latino,IAH
Danielle Willette,AA,AA16939,75,F,Black/African American,SFO
John Whitney,HA,HA46916,52,M,Black/African American,FLL
Dina Howell,UA,UA29555,75,F,Black/African American,MCO
Martha Wise,SW,SW84292,64,F,Asian,DEN
Joseph Quale,AS,AS62737,81,M,White,DEN
Kenneth Osborn,AA,AA30102,68,M,Black/African American,LGA
James Howington,AS,AS15709,62,M,Native American/Alaska Native,DEN
Nancy Butterfield,AS,AS42013,56,F,Black/African American,TPA
Patricia Lacey,DL,DL22902,55,F,Black/African American,LAX
Faye Rodas,AA,AA20569,39,F,Native Hawaiian/Pacific Islander,SFO
Delia Bryant,AS,AS14798,36,F,Asian,MDW
Cheryl Fitzgerald,UA,UA94917,83,F,Asian,SAN
Amber Phillips,HA,HA91741,53,F,Asian,ORD
Jason Elms,AS,AS36650,28,M,Black/African American,IAH
David Davies,UA,UA35601,76,M,White,ORD
Sara Coleman,DL,DL54068,39,F,Native Hawaiian/Pacific Islander,FLL
Josephine Ross,AS,AS18756,66,F,Hispanic/Latino,SFO
Kathleen Vasquez,AS,AS87667,62,F,Native Hawaiian/Pacific Islander,EWR
Luther Weaver,HA,HA93728,36,M,White,MCO
Billy Edwards,UA,UA22058,47,M,White,DFW
Joy Rubin,SW,SW35695,72,F,Asian,LGA
Chelsea Jacobsen,AS,AS61601,77,F,Black/African American,SAN
Curtis Coffman,AA,AA33853,56,M,Hispanic/Latino,ORD
Gregory West,AS,AS58359,26,M,White,SAN
Brett Foulk,UA,UA34437,57,M,White,TPA
Ronnie Coyne,DL,DL73115,46,M,Native American/Alaska Native,PHL
Diana Sweitzer,DL,DL23795,48,F,Hispanic/Latino,DFW
Audrey Kaplan,SW,SW71597,26,F,Native American/Alaska Native,ORD
Helen Masters,AA,AA72964,58,F,Black/African American,DTW
Leroy Amyx,HA,HA10083,51,M,Asian,MSP
Nathan Neal,AA,AA66816,29,M,Asian,SFO
Patricia Hanson,SW,SW65929,29,F,White,ORD
Perry Bounds,UA,UA66328,51,M,White,IAH
David Davis,AS,AS63178,27,M,Native American/Alaska Native,EWR
Katherine Elliott,AS,AS70090,55,F,Hispanic/Latino,EWR
Ollie Clark,AS,AS69873,53,M,White,MIA
Lewis Swartz,HA,HA51421,62,M,White,PHL
Diana Geren,AS,AS28909,59,F,White,DFW
Diane Jones,SW,SW20502,32,F,Hispanic/Latino,SLC
Jennifer Gonzalez,AS,AS30212,82,F,White,DTW
Randy Bateman,AS,AS91682,33,M,Black/African American,IAD
Michael Dumire,AA,AA34841,36,M,Native Hawaiian/Pacific Islander,ATL
Nathan Fontillas,DL,DL17973,79,M,White,TPA
Bill Williams,SW,SW18543,55,M,Black/African American,IAD
Melissa Bowling,DL,DL46640,63,F,White,PHX
Edward Janousek,SW,SW74492,59,M,Hispanic/Latino,IAH
James Wells,AS,AS63417,30,M,Black/African American,BOS
Cristobal Valentine,UA,UA88170,22,M,Native Hawaiian/Pacific Islander,SEA
Robert Schmidt,HA,HA83613,31,M,Native Hawaiian/Pacific Islander,MSP
Paul Vorhies,HA,HA81808,25,M,Black/African American,SLC
Robert Howell,SW,SW98882,52,M,Native Hawaiian/Pacific Islander,MCO
Beatrice Middleton,DL,DL35935,59,F,Asian,MCO
Donna Moore,AS,AS36792,70,F,White,DEN
Santiago Cunningham,SW,SW89849,78,M,Asian,IAD
Joann Ayala,AS,AS97227,77,F,White,LAS
John Clinton,SW,SW20904,81,M,Native American/Alaska Native,PHL
Holly Mcgee,SW,SW53264,40,F,Hispanic/Latino,MIA
George Litaker,DL,DL88720,53,M,Asian,ORD
Joseph Rochat,AA,AA13096,25,M,Hispanic/Latino,PHX
Harry Williams,SW,SW31142,70,M,White,EWR
Peter Sewell,DL,DL40871,45,M,Native American/Alaska Native,MSP
Carla Espinal,UA,UA66004,47,F,Hispanic/Latino,PHL
Leslie Lorraine,DL,DL45256,70,M,Native American/Alaska Native,LGA
Loren Allen,AA,AA76415,76,M,White,IAH
Donald Nye,AA,AA40749,51,M,Hispanic/Latino,ORD
Delpha Napier,AS,AS39942,80,F,Hispanic/Latino,SLC
Carol Wiley,HA,HA87503,25,F,Native American/Alaska Native,LAS
Christopher Schulman,AA,AA63450,29,M,Hispanic/Latino,FLL
Brenda Phillips,SW,SW69846,70,F,Native American/Alaska Native,MIA
Michael Draper,DL,DL36137,78,M,White,IAD
Kristen Morrow,AS,AS75309,24,F,Hispanic/Latino,BNA
Millicent Ward,AA,AA57746,34,F,White,LGA
Marilyn Brown,UA,UA47483,55,F,Native Hawaiian/Pacific Islander,MSP
Rex Popp,HA,HA83319,33,M,White,PHX
Ann Hance,AS,AS96294,46,F,White,MSP
Richard Smith,AS,AS43943,69,M,Asian,MIA
Rachel Yarbrough,UA,UA56025,64,F,Hispanic/Latino,FLL
Bobby Baker,DL,DL28604,42,M,White,SEA
Danny Barnard,AA,AA53722,56,M,Native American/Alaska Native,TPA
Brian Means,UA,UA78867,41,M,Hispanic/Latino,MSP
Roland Nelson,AA,AA80304,23,M,Native Hawaiian/Pacific Islander,DFW
Amy Manuel,SW,SW93676,55,F,Hispanic/Latino,ORD
Rosella Sizemore,UA,UA45677,44,F,Asian,SEA
Benito Stjohn,HA,HA72737,68,M,Asian,MDW
Michael Emerson,DL,DL65947,33,M,Native American/Alaska Native,PHX
Francis Maugeri,AA,AA37331,73,M,Black/African American,SEA
Barry Lynch,UA,UA25138,74,M,Hispanic/Latino,IAD
Jean Ferguson,HA,HA38965,67,F,Native American/Alaska Native,IAD
James Carr,SW,SW69344,26,M,Native American/Alaska Native,IAD
Maura Havenhill,DL,DL86547,28,F,Hispanic/Latino,LAS
Corey Pittsley,HA,HA17216,28,M,Native Hawaiian/Pacific Islander,DFW
Ellen Sessions,AS,AS10628,61,F,Hispanic/Latino,MCO
Amy Harrison,HA,HA22485,78,F,Asian,MCO
Justin Myers,AS,AS18609,31,M,White,DTW
William Rand,AS,AS36613,81,M,Hispanic/Latino,MCO
Katrina Mcdonnell,AS,AS30653,27,F,Hispanic/Latino,BWI
Melissa Kennedy,SW,SW13599,25,F,Black/African American,MCO
Roger Schrag,DL,DL45574,29,M,Asian,SAN
Kenneth Culver,AA,AA38626,84,M,White,MSP
Mark Greer,AA,AA19445,29,M,Black/African American,DEN
Delores Dorch,UA,UA74791,22,F,White,CLT
Robert Tynes,HA,HA68062,57,M,Asian,IAD
Tawanda Carlson,AA,AA20892,82,F,Black/African American,MDW
Betsy Grayson,SW,SW85378,81,F,Native Hawaiian/Pacific Islander,TPA
Brandon Brady,UA,UA62936,63,M,Black/African American,CLT
Patsy Yoshioka,AA,AA66610,77,F,Native Hawaiian/Pacific Islander,CLT
Myrtle Warren,HA,HA61369,71,F,Hispanic/Latino,PHL
Frances King,UA,UA18344,77,F,Black/African American,SEA
Rosie Chang,HA,HA61421,32,F,Black/African American,SEA
Natalie Kirkwood,AA,AA49943,27,F,Black/African American,SAN
Tyson Marra,UA,UA22688,58,M,Black/African American,PHL
Marc Coffin,SW,SW56768,56,M,Hispanic/Latino,BNA
Mildred Bejar,AA,AA14404,22,F,Black/African American,DTW
Boris Carroll,DL,DL10070,41,M,White,BWI
Jeffrey Cave,DL,DL11992,64,M,Black/African American,DFW
Bob Olufson,AS,AS45482,36,M,Native American/Alaska Native,IAH
Daniel Bonilla,DL,DL65848,36,M,Native Hawaiian/Pacific Islander,MDW
Francisco Thomas,DL,DL49857,72,M,Native Hawaiian/Pacific Islander,MIA
Lourdes Orizabal,DL,DL25911,58,F,Black/African American,JFK
Donald Rhee,UA,UA90088,67,M,Native American/Alaska Native,ATL
Walter Behrens,UA,UA20497,47,M,Black/African American,TPA
Sylvia Scofield,SW,SW11459,68,F,Hispanic/Latino,LGA
Jim Haase,AS,AS10405,30,M,Hispanic/Latino,LAX
Mary Usrey,DL,DL50521,40,F,White,JFK
Bernice Casavant,HA,HA25526,78,F,Native American/Alaska Native,DTW
Wilfredo Stapleton,DL,DL44557,53,M,Native Hawaiian/Pacific Islander,DFW
Henrietta Conn,AA,AA63144,84,F,Asian,MDW
Jeffrey Bernhardt,SW,SW23358,24,M,White,TPA
Glenna Ward,UA,UA95947,52,F,Asian,SAN
Pauline Alley,UA,UA65343,56,F,Native American/Alaska Native,SLC
Jeanne Boyle,SW,SW26212,31,F,Native Hawaiian/Pacific Islander,JFK
Jeremiah Lane,AS,AS67873,34,M,Native Hawaiian/Pacific Islander,JFK
Donna Deoliveira,AA,AA42285,65,F,Hispanic/Latino,SEA
Debra Lindsey,AA,AA61029,84,F,Native American/Alaska Native,DFW
Katherine Colyer,AS,AS47820,68,F,Native Hawaiian/Pacific Islander,LAS
Barbara Johnson,DL,DL30703,28,F,Native American/Alaska Native,DEN
Maurice Garlington,HA,HA83408,74,M,Asian,IAD
Jason Wells,AA,AA73887,44,M,Asian,IAD
Timothy Sturges,AA,AA32352,51,M,Native American/Alaska Native,MIA
Todd Green,SW,SW40294,81,M,Hispanic/Latino,TPA
Linda Forde,UA,UA21794,82,F,Native Hawaiian/Pacific Islander,BWI
Katrina Brooks,AS,AS39965,72,F,Hispanic/Latino,LAX
Patrick Walker,AA,AA91208,59,M,White,CLT
Richard Mohr,UA,UA32888,75,M,Asian,DFW
Elaine Troxel,HA,HA70647,26,F,Native Hawaiian/Pacific Islander,TPA
Howard Miller,AS,AS26022,41,M,Black/African American,BWI
Michael Wilkerson,AA,AA98412,73,M,Asian,ORD
Catherine Talbot,SW,SW67097,74,F,White,JFK
Steven Foster,AA,AA31843,24,M,Asian,MSP
Della Hanlin,AA,AA53264,35,F,Hispanic/Latino,EWR
Michael Jones,AA,AA98461,66,M,White,SAN
William Covington,UA,UA31117,23,M,Hispanic/Latino,LGA
Stanton Morales,HA,HA65766,73,M,Asian,JFK
Scott Wyatt,SW,SW55057,29,M,Black/African American,ORD
Sarah Buck,AS,AS70051,41,F,Black/African American,MCO
Cindy Mccormick,UA,UA23884,26,F,Asian,DFW
Jesus Durie,AS,AS78545,67,M,Asian,CLT
Leo Ellis,DL,DL44529,83,M,Native American/Alaska Native,PHL
Sylvia Ecklund,DL,DL25077,60,F,White,DEN
Dorothy Evans,AA,AA45508,62,F,Native Hawaiian/Pacific Islander,SFO
Katherine Greene,HA,HA14068,75,F,Hispanic/Latino,SLC
Lillian Murray,AS,AS58994,81,F,Black/African American,SFO
Teresa Lerma,HA,HA93735,56,F,Native American/Alaska Native,PHL
Kristine Hewitt,AA,AA19979,50,F,Black/African American,ATL
Annette Craig,AS,AS98557,40,F,Asian,ATL
Carol Marsh,DL,DL65344,28,F,Native American/Alaska Native,EWR
John Tinsley,AA,AA77268,57,M,White,DFW
Timothy Garnett,DL,DL49717,56,M,Hispanic/Latino,FLL
Anna Cooper,HA,HA81270,61,F,Black/African American,PHX
Derek Dodd,AS,AS62413,33,M,Native American/Alaska Native,DEN
James Cogliano,AA,AA64494,55,M,Hispanic/Latino,IAD
Jim Folsom,AS,AS61669,23,M,Hispanic/Latino,LGA
Pamela Moya,HA,HA89168,35,F,Black/African American,MIA
Gladys Hyde,AS,AS94132,76,F,White,SAN
Raymond Frazier,DL,DL57680,30,M,Native American/Alaska Native,MSP
Jonathan Murphy,UA,UA14446,84,M,Hispanic/Latino,TPA
Linda Lee,AA,AA60187,31,F,White,SAN
Robert Young,SW,SW86754,75,M,Black/African American,EWR
Philip Smith,SW,SW99868,54,M,Native American/Alaska Native,IAD
Julia Netto,SW,SW45313,73,F,White,DFW
Virginia Brown,DL,DL45210,38,F,Asian,FLL
Louis Mayeux,SW,SW18826,35,M,White,ORD
James Robinson,DL,DL85558,26,M,Native American/Alaska Native,LAS
Russell Santi,UA,UA12642,74,M,Native Hawaiian/Pacific Islander,DFW
Julie Serrano,HA,HA60765,22,F,White,BOS
Cynthia Weaver,HA,HA61064,22,F,Hispanic/Latino,IAH
Lisa Sanders,DL,DL53156,67,F,Native Hawaiian/Pacific Islander,ORD
Caridad Sparks,DL,DL75641,56,F,Asian,LAS
Nellie Burks,UA,UA54799,71,F,Native Hawaiian/Pacific Islander,MDW
Ana Ianacone,UA,UA57545,23,F,Hispanic/Latino,ORD
Darla Hausner,AA,AA49879,82,F,Asian,PHX
Nellie Wheeler,HA,HA74646,84,F,Asian,LGA
Michael Crenshaw,SW,SW91011,22,M,Hispanic/Latino,IAH
Laura Stillman,DL,DL13152,50,F,Hispanic/Latino,MIA
Taylor Rodriguez,DL,DL80902,38,M,Native Hawaiian/Pacific Islander,LAS
William Macgregor,SW,SW23146,78,M,Asian,ORD
David Mcguire,DL,DL20191,54,M,Native American/Alaska Native,IAH
Timothy Bertolini,DL,DL12416,24,M,Black/African American,SFO
Michele Drummond,SW,SW42128,52,F,Hispanic/Latino,LAX
Angela Furlong,AS,AS58559,46,F,Native American/Alaska Native,DFW
Helen Riley,AA,AA52323,45,F,Native American/Alaska Native,IAH
John Winters,SW,SW15966,29,M,Asian,IAH
Pauline Vasquez,HA,HA66537,32,F,Native Hawaiian/Pacific Islander,MDW
Joseph Munoz,HA,HA15368,49,M,White,LGA
Deborah Bowman,HA,HA67682,46,F,Black/African American,BOS
Adam Magaldi,DL,DL12882,76,M,Asian,JFK
Jessica Matthews,DL,DL75617,41,F,Native American/Alaska Native,SEA
Walker Roekle,SW,SW40577,81,M,Asian,TPA
Robert Peters,DL,DL39186,33,M,Asian,PHL
Elaine Lawrence,SW,SW43895,56,F,Native American/Alaska Native,MSP
Angela Whelchel,DL,DL51937,42,F,Black/African American,PHX
Clementine Williamson,SW,SW68091,47,F,White,DTW
Edward Hunter,AS,AS81557,73,M,Hispanic/Latino,MDW
Terri Wilson,AS,AS72944,59,F,Black/African American,MIA
Louis Mcculough,AS,AS85443,70,M,Native American/Alaska Native,BNA
David Dotson,HA,HA31292,83,M,Hispanic/Latino,MSP
Rebecca Kenyon,DL,DL72589,44,F,Asian,TPA
Carol Thomas,AA,AA28421,50,F,Native American/Alaska Native,BOS
Kathleen Warfield,DL,DL47332,38,F,White,EWR
Matthew Packard,UA,UA58539,58,M,Asian,DFW
Anthony Parra,HA,HA36655,37,M,Black/African American,LGA
Shannon Ewing,AA,AA38512,53,F,Native Hawaiian/Pacific Islander,SEA
Soledad Moore,AS,AS39173,78,F,White,PHL
Rebecca Larson,SW,SW65024,62,F,Black/African American,SLC
Loretta Johnson,HA,HA44862,66,F,Asian,DTW
Thomas Vega,DL,DL93088,77,M,Black/African American,FLL
Russell Ewings,HA,HA16274,71,M,White,DTW
Michael Church,UA,UA26736,50,M,White,BWI
Carolyn Velasco,HA,HA26521,62,F,Asian,LGA
Thomas Ogletree,HA,HA47089,80,M,White,PHX
Amy Mccain,AA,AA33752,83,F,Hispanic/Latino,ATL
Patrice Johnson,UA,UA77721,56,F,White,IAD
Rhea Gant,UA,UA44321,68,F,Native Hawaiian/Pacific Islander,MDW
Cheryl Roberson,AA,AA30325,39,F,Native American/Alaska Native,FLL
Denise Ernest,DL,DL79446,38,F,Black/African American,MSP
Richard Wagner,UA,UA39893,75,M,Native American/Alaska Native,MSP
Rickie Frank,AS,AS45349,68,M,Hispanic/Latino,JFK
Dale Neely,UA,UA46546,27,F,Native American/Alaska Native,DFW
Olivia Eaddy,UA,UA38257,57,F,White,DFW
Charles Haynes,UA,UA87085,44,M,Native American/Alaska Native,SEA
Eloise Swan,DL,DL33878,50,F,Black/African American,SLC
April Goldfarb,HA,HA64766,41,F,Native Hawaiian/Pacific Islander,BOS
Marc Olsen,DL,DL14095,32,M,Hispanic/Latino,LAX
Roger Delarosa,AA,AA53185,36,M,Asian,SAN
Freida Frisco,HA,HA91981,53,F,Asian,SAN
Mary Jackson,DL,DL49660,59,F,White,MSP
Stanley Sandoval,HA,HA34986,73,M,Native American/Alaska Native,IAH
Isobel Calendine,UA,UA15788,28,F,Asian,DTW
Penelope Chavira,HA,HA67010,81,F,Native Hawaiian/Pacific Islander,LGA
James Butler,AA,AA27362,47,M,Asian,LGA
Marta Sykes,DL,DL59306,50,F,White,PHX
Eileen Mason,HA,HA41748,28,F,Black/African American,SAN
Spencer Wilson,AS,AS91451,84,M,Asian,SLC
Yvonne Darling,UA,UA63991,83,F,Native Hawaiian/Pacific Islander,LGA
Joanna Laughlin,DL,DL91772,53,F,Black/African American,DEN
Michelle Belanger,DL,DL41862,66,F,Black/African American,DTW
Christopher Siggins,DL,DL57061,23,M,Hispanic/Latino,FLL
May Oneal,HA,HA10338,56,F,Asian,DEN
Judith Paz,AA,AA47824,51,F,Hispanic/Latino,CLT
Lindsay Stevenson,UA,UA22292,80,F,White,ORD
William Quesnell,AA,AA64715,77,M,Hispanic/Latino,IAH
Georgia Allen,AA,AA31380,39,F,White,LGA
Wendell Weed,UA,UA40449,29,M,Native Hawaiian/Pacific Islander,DEN
Greg Griffith,DL,DL68185,68,M,Native American/Alaska Native,ORD
Lorraine Mcchriston,SW,SW55565,48,F,Native American/Alaska Native,DFW
Warren Mallard,DL,DL82280,22,M,Hispanic/Latino,CLT
Michael Fisher,DL,DL64925,39,M,Asian,IAH
Stuart Coates,UA,UA43180,61,M,White,MIA
Catherine Sires,AS,AS25042,33,F,Native Hawaiian/Pacific Islander,MIA
Mellisa Lopez,DL,DL65902,57,F,Hispanic/Latino,TPA
Cecilia Mathey,HA,HA81306,39,F,Black/African American,CLT
Anthony Poehlman,AA,AA90250,38,M,Native American/Alaska Native,PHX
Nelson Frierson,SW,SW58857,74,M,Hispanic/Latino,DEN
Denise Palmore,DL,DL45741,80,F,White,IAD
Charles Krout,UA,UA14651,70,M,Asian,DTW
Jodie Nolan,SW,SW44911,38,F,Black/African American,DFW
Patricia Schmidt,UA,UA34892,44,F,White,ORD
Jonathon Romine,SW,SW27087,45,M,Native American/Alaska Native,JFK
Elizabeth Liddy,AS,AS41333,27,F,Native Hawaiian/Pacific Islander,DTW
Alia Jones,HA,HA53864,29,F,Native Hawaiian/Pacific Islander,IAD
Dawn Emerald,DL,DL83838,51,F,Black/African American,EWR
Nancy Johnson,SW,SW79036,34,F,White,LGA
William Swann,DL,DL92177,74,M,Native American/Alaska Native,LGA
Dennis Torres,AS,AS75405,68,M,Asian,CLT
Jose Colvin,AS,AS34238,40,M,Hispanic/Latino,MDW
Robert Raven,HA,HA81304,83,M,Native American/Alaska Native,TPA
Carmen Newton,DL,DL41214,59,F,Native American/Alaska Native,LAS
Deborah Roberts,UA,UA52299,22,F,Native Hawaiian/Pacific Islander,SLC
Gary Cunningham,UA,UA76216,38,M,Asian,BNA
Nelle Manzione,DL,DL61124,71,F,Native American/Alaska Native,TPA
Delores Terry,UA,UA34385,38,F,Native Hawaiian/Pacific Islander,MIA
Peggy Washington,AS,AS62044,35,F,Hispanic/Latino,ORD
Marion Gross,HA,HA72649,50,F,Native Hawaiian/Pacific Islander,EWR
Dale Romero,UA,UA66170,54,M,Hispanic/Latino,MDW
Jason Hunt,UA,UA28118,64,M,Hispanic/Latino,TPA
Dolores May,AA,AA25303,64,F,Black/African American,LAS
Laura Gee,DL,DL36011,51,F,Native Hawaiian/Pacific Islander,LGA
Christa Hubbard,AA,AA41336,70,F,Asian,CLT
Patricia Lofton,AA,AA92084,81,F,Native American/Alaska Native,SFO
Andrew Langhorne,AS,AS15342,33,M,Black/African American,MDW
Trevor Johnson,UA,UA46603,71,M,Hispanic/Latino,IAH
Brad Valentine,AS,AS42823,50,M,White,DEN
Michael Brandon,UA,UA10287,61,M,Black/African American,ORD
Wendy Fluegge,HA,HA33584,63,F,Black/African American,MDW
Brenda Stimpert,HA,HA41033,32,F,Black/African American,SAN
Robert Mccleese,AA,AA56762,51,M,Hispanic/Latino,ORD
Richard Curry,UA,UA30511,74,M,Black/African American,LGA
Betty Smith,SW,SW22372,50,F,Asian,BOS
Anthony Delaney,SW,SW95867,49,M,Hispanic/Latino,FLL
Ronnie Garza,AS,AS51390,64,M,White,CLT
Renee Atwell,AS,AS86462,71,F,White,BNA
Heath Marion,UA,UA38098,74,M,White,EWR
Lucille Vigil,HA,HA90315,25,F,Native American/Alaska Native,TPA
Louis Tapley,AS,AS82963,33,M,Native American/Alaska Native,ATL
Lena Bagen,AA,AA30017,56,F,Native Hawaiian/Pacific Islander,EWR
Sue Schnarr,SW,SW27687,66,F,Hispanic/Latino,SAN
Anthony Green,HA,HA83334,53,M,Native Hawaiian/Pacific Islander,LAX
Virginia Gutierrez,HA,HA66026,25,F,Asian,SLC
Richard Delaney,AS,AS36902,47,M,Black/African American,LAX
Jennie Hazel,HA,HA79457,51,F,Asian,MDW
Abigail Prosser,AA,AA31859,59,F,Black/African American,JFK
Dannette Bennett,AS,AS15243,60,F,Asian,BOS
Rita Scott,SW,SW60798,72,F,Asian,DTW
Francisco Carter,HA,HA48277,64,M,Native American/Alaska Native,DTW
Tony Eddy,SW,SW32374,77,M,Native American/Alaska Native,SEA
Becky Toms,AA,AA21319,25,F,Black/African American,FLL
Elfreda Vivian,AS,AS88308,78,F,White,BOS
Diane Pelton,SW,SW89242,75,F,Native American/Alaska Native,DEN
Edison Luke,AS,AS65745,84,M,Black/African American,MIA
Lois Lindemann,DL,DL57506,74,F,Black/African American,BNA
Debra Blackburn,HA,HA80389,81,F,Native American/Alaska Native,SEA
Edith Stewart,SW,SW19602,36,F,Native American/Alaska Native,MCO
Ettie Walls,SW,SW44193,59,F,Asian,SLC
James Culver,DL,DL15679,26,M,Hispanic/Latino,MIA
Rebecca Hardman,HA,HA40884,27,F,Native Hawaiian/Pacific Islander,IAD
Gary Roberrtson,AA,AA88791,26,M,Native American/Alaska Native,DEN
Gwendolyn Hudson,AS,AS27121,39,F,Native Hawaiian/Pacific Islander,SLC
Chadwick Bradley,AS,AS41445,56,M,Asian,IAH
Rose Kim,SW,SW64767,64,F,Native American/Alaska Native,LAS
Patricia Stringfield,HA,HA31942,68,F,Native Hawaiian/Pacific Islander,MCO
